"k","l","cm","missing_counts"
5,1,[4 2 0 0 0 0 4 1 0 1; 0 13 0 0 0 0 1 0 0 1; 0 0 4 1 0 0 0 0 1 1; 1 4 0 10 0 2 1 0 0 1; 0 3 0 0 4 0 0 1 0 3; 0 1 0 1 0 3 1 0 1 2; 2 0 0 0 0 1 6 0 0 0; 0 6 1 1 0 0 2 7 2 2; 0 1 1 2 0 1 2 0 4 1; 1 0 1 2 3 0 2 0 1 7],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
5,2,[4 2 0 0 0 0 4 1 0 0; 0 14 0 0 0 0 0 0 0 1; 0 1 3 0 0 0 0 0 1 0; 0 4 0 8 0 2 1 0 1 1; 0 2 0 0 2 0 0 1 0 6; 0 1 0 1 0 3 1 0 0 1; 2 0 0 0 0 0 6 0 0 0; 0 5 1 1 0 1 0 8 2 2; 0 1 1 1 0 1 1 0 4 1; 1 0 1 1 2 0 2 0 1 7],[1, 0, 2, 2, 0, 2, 1, 1, 2, 2]
5,3,[4 1 0 0 0 0 2 1 0 0; 0 13 0 0 0 0 0 0 0 0; 0 0 3 0 0 0 0 0 0 0; 0 3 0 5 0 0 1 0 0 0; 0 2 0 0 2 0 0 1 0 1; 0 0 0 0 0 0 1 0 0 0; 1 0 0 0 0 0 4 0 0 0; 0 3 0 1 0 0 0 5 0 0; 0 0 1 0 0 0 1 0 2 0; 1 0 1 0 0 0 0 0 0 4],[4, 2, 4, 10, 5, 8, 4, 12, 8, 11]
5,4,[2 0 0 0 0 0 0 0 0 0; 0 10 0 0 0 0 0 0 0 0; 0 0 1 0 0 0 0 0 0 0; 0 1 0 1 0 0 1 0 0 0; 0 2 0 0 1 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 1 0 0 0 0 0 2 0 0 0; 0 2 0 0 0 0 0 3 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 1],[10, 5, 6, 16, 8, 9, 6, 16, 12, 16]
5,5,[2 0 0 0 0 0 0 0 0 0; 0 10 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 1 0 0 0 0 0 1 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0],[10, 5, 7, 19, 11, 9, 9, 19, 12, 17]
6,1,[4 2 0 0 0 0 4 1 1 0; 0 13 0 0 0 0 1 0 0 1; 0 1 2 1 0 0 1 1 1 0; 2 5 0 8 0 1 1 0 1 1; 0 3 0 0 3 0 0 1 1 3; 0 1 0 1 1 3 1 0 0 2; 2 0 0 0 1 0 6 0 0 0; 0 4 2 1 0 0 1 10 1 2; 0 1 1 1 0 1 1 0 6 1; 1 1 1 2 2 0 2 1 0 7],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
6,2,[5 2 0 0 0 0 2 1 1 0; 0 13 0 0 0 0 1 0 0 1; 0 1 2 1 0 0 0 1 1 0; 1 4 0 9 0 2 1 0 0 1; 0 3 0 0 4 0 0 1 1 2; 0 1 0 1 1 3 1 0 0 2; 2 0 0 0 1 0 6 0 0 0; 0 5 2 1 0 0 0 9 2 2; 0 1 1 1 0 1 1 0 6 1; 1 1 1 1 2 0 2 1 1 6],[1, 0, 1, 1, 0, 0, 0, 0, 0, 1]
6,3,[4 1 0 0 0 0 2 1 1 0; 0 13 0 0 0 0 1 0 0 0; 0 0 2 0 0 0 0 1 0 0; 0 4 0 6 0 0 1 0 0 0; 0 2 0 0 2 0 0 1 0 1; 0 0 0 0 0 2 1 0 0 1; 2 0 0 0 0 0 5 0 0 0; 0 3 1 1 0 0 0 6 0 1; 0 0 1 0 0 0 1 0 2 0; 1 0 1 0 0 0 0 0 0 4],[3, 1, 4, 8, 5, 5, 2, 9, 8, 11]
6,4,[3 0 0 0 0 0 0 0 0 0; 0 10 0 0 0 0 0 0 0 0; 0 0 1 0 0 0 0 0 0 0; 0 3 0 1 0 0 1 0 0 0; 0 2 0 0 1 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 1 0 0 0 0 0 3 0 0 0; 0 2 0 1 0 0 0 3 0 0; 0 0 0 0 0 0 0 0 1 0; 0 0 1 0 0 0 0 0 0 4],[9, 5, 6, 14, 8, 9, 5, 15, 11, 12]
6,5,[2 0 0 0 0 0 0 0 0 0; 0 10 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 1 0 0 0; 0 1 0 0 1 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 2 0 0 0; 0 2 0 0 0 0 0 3 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0],[10, 5, 7, 18, 9, 9, 7, 16, 12, 17]
6,6,[1 0 0 0 0 0 0 0 0 0; 0 8 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 1 0 0 0 0 0 1 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0],[11, 7, 7, 19, 11, 9, 9, 19, 12, 17]
7,1,[4 1 0 0 0 0 4 2 1 0; 0 13 0 0 0 0 1 0 0 1; 0 1 3 1 0 0 0 1 1 0; 1 5 0 9 0 2 1 0 0 1; 0 2 0 0 4 0 0 1 0 4; 1 1 0 0 0 3 2 0 0 2; 2 0 0 0 1 0 6 0 0 0; 0 6 1 1 0 1 1 7 2 2; 0 2 1 1 0 1 1 0 5 1; 1 0 1 0 1 0 1 1 1 11],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
7,2,[4 1 0 0 0 0 4 1 1 0; 0 13 0 0 0 0 1 0 0 1; 0 1 2 1 0 0 0 1 1 0; 0 5 0 9 0 2 1 0 1 1; 0 2 0 0 3 0 0 1 1 4; 1 1 0 0 1 3 2 0 0 1; 1 0 0 0 1 0 7 0 0 0; 0 6 2 1 0 1 1 8 0 2; 0 1 1 2 0 1 2 0 4 1; 1 1 1 1 1 0 1 1 1 9],[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]
7,3,[4 1 0 0 0 0 3 1 1 0; 0 13 0 0 0 0 1 0 0 1; 0 1 2 0 0 0 0 1 0 0; 0 4 0 7 0 1 1 0 0 0; 0 2 0 0 3 0 0 1 0 2; 0 1 0 0 0 3 1 0 0 1; 1 0 0 0 0 0 7 0 0 0; 0 5 1 1 0 0 0 7 0 2; 0 1 1 0 0 0 1 0 2 0; 1 0 1 0 0 0 0 0 1 6],[2, 0, 3, 6, 3, 3, 1, 5, 7, 8]
7,4,[4 0 0 0 0 0 2 0 0 0; 0 11 0 0 0 0 0 0 0 0; 0 0 1 0 0 0 0 1 0 0; 0 3 0 2 0 0 1 0 0 0; 0 2 0 0 1 0 0 0 0 0; 0 0 0 0 0 2 0 0 0 0; 1 0 0 0 0 0 5 0 0 0; 0 2 1 1 0 0 0 4 0 0; 0 0 0 0 0 0 1 0 1 0; 0 0 1 0 0 0 0 0 0 4],[6, 4, 5, 13, 8, 7, 3, 13, 10, 12]
7,5,[2 0 0 0 0 0 0 0 0 0; 0 10 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 1 0 0 0; 0 1 0 0 1 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 3 0 0 0; 0 2 0 0 0 0 0 3 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 1],[10, 5, 7, 18, 9, 9, 6, 16, 12, 16]
7,6,[2 0 0 0 0 0 0 0 0 0; 0 9 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 1 0 0 0; 0 1 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 1 0 0 0; 0 1 0 0 0 0 0 2 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0],[10, 6, 7, 18, 10, 9, 8, 18, 12, 17]
7,7,[1 0 0 0 0 0 0 0 0 0; 0 8 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 1 0 0 0 0 0 1 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0],[11, 7, 7, 19, 11, 9, 9, 19, 12, 17]
8,1,[4 1 0 1 0 0 3 2 1 0; 0 13 0 0 0 0 1 0 0 1; 0 1 2 2 0 0 0 1 1 0; 0 6 1 7 0 1 1 0 2 1; 0 2 0 0 4 0 1 1 1 2; 1 1 0 0 0 4 1 0 0 2; 2 0 0 0 0 1 6 0 0 0; 0 6 2 1 0 0 1 8 1 2; 0 2 1 1 0 0 2 0 6 0; 1 0 1 2 0 0 1 1 1 10],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
8,2,[5 1 0 0 0 0 3 1 1 0; 0 13 0 0 0 0 1 0 0 1; 0 1 2 1 0 0 1 1 1 0; 0 6 0 8 0 1 1 0 2 1; 0 2 0 0 3 0 1 1 0 4; 1 1 1 0 0 4 1 0 0 1; 1 0 0 0 1 0 7 0 0 0; 0 6 2 1 0 0 0 9 1 2; 0 2 1 1 0 1 2 1 3 1; 1 0 1 2 2 0 1 0 1 9],[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
8,3,[5 1 0 0 0 0 2 1 1 0; 0 13 0 0 0 0 1 0 0 1; 0 1 2 0 0 0 0 1 0 0; 0 5 0 6 0 1 1 0 2 1; 0 2 0 0 4 0 0 1 0 1; 1 1 0 0 0 3 1 0 0 1; 1 0 0 0 0 0 7 0 0 0; 0 5 1 1 0 0 0 8 0 2; 0 2 1 1 0 0 1 0 3 0; 1 0 1 0 0 0 0 0 1 8],[2, 0, 3, 3, 3, 2, 1, 4, 4, 6]
8,4,[4 0 0 0 0 0 3 0 0 0; 0 11 0 0 0 0 0 0 0 0; 0 0 1 0 0 0 0 1 0 0; 0 3 0 5 0 0 1 0 1 0; 0 2 0 0 2 0 0 0 0 0; 0 1 0 0 0 2 0 0 0 1; 1 0 0 0 0 0 5 0 0 0; 0 2 1 1 0 0 0 4 0 1; 0 1 0 0 0 0 1 0 2 0; 0 0 1 0 0 0 0 0 0 5],[5, 4, 5, 9, 7, 5, 3, 12, 8, 11]
8,5,[3 0 0 0 0 0 0 0 0 0; 0 10 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 1 0 0; 0 0 0 0 0 0 1 0 0 0; 0 2 0 0 1 0 0 0 0 0; 0 0 0 0 0 1 0 0 0 0; 0 0 0 0 0 0 4 0 0 0; 0 2 0 0 0 0 0 3 0 0; 0 0 0 0 0 0 1 0 0 0; 0 0 0 0 0 0 0 0 0 2],[9, 5, 6, 18, 8, 8, 5, 16, 11, 15]
8,6,[2 0 0 0 0 0 0 0 0 0; 0 9 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 1 0 0 0; 0 1 0 0 1 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 2 0 0 0; 0 2 0 0 0 0 0 2 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0],[10, 6, 7, 18, 9, 9, 7, 17, 12, 17]
8,7,[2 0 0 0 0 0 0 0 0 0; 0 9 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 1 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 1 0 0 0; 0 1 0 0 0 0 0 2 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0],[10, 6, 7, 19, 10, 9, 8, 18, 12, 17]
8,8,[0 0 0 0 0 0 0 0 0 0; 0 7 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 1 0 0 0 0 0 1 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0],[12, 8, 7, 19, 11, 9, 9, 19, 12, 17]
9,1,[6 1 0 0 0 0 3 1 1 0; 0 13 0 0 0 0 1 0 0 1; 0 1 2 1 0 0 2 1 0 0; 0 6 0 7 1 1 1 0 2 1; 0 2 0 0 3 0 1 1 0 4; 1 1 0 1 0 3 1 0 0 2; 1 0 0 0 1 0 7 0 0 0; 0 5 2 1 1 1 0 7 0 4; 0 2 1 1 0 1 3 0 3 1; 1 0 1 0 1 0 0 3 2 9],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
9,2,[6 1 0 0 0 0 3 1 1 0; 0 13 0 0 0 0 1 0 0 1; 0 1 2 1 0 0 2 1 0 0; 0 7 0 6 0 1 1 1 2 1; 1 2 0 0 4 0 1 1 0 2; 1 1 0 1 0 3 1 0 0 2; 1 0 0 0 0 0 7 1 0 0; 0 6 1 1 1 0 0 9 0 3; 0 3 1 1 0 0 3 0 4 0; 1 0 3 2 0 0 0 0 1 10],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
9,3,[5 1 0 0 0 0 3 1 1 0; 0 13 0 0 0 0 1 0 0 1; 0 1 2 0 0 0 1 1 0 0; 0 5 0 6 0 1 1 0 2 1; 0 2 0 0 4 0 1 1 0 1; 1 1 0 1 0 3 1 0 0 2; 2 0 0 0 0 0 6 0 0 0; 0 5 1 1 1 0 0 7 0 3; 0 2 1 1 0 0 2 0 2 0; 1 0 1 0 0 0 0 0 1 8],[1, 0, 2, 3, 2, 0, 1, 3, 4, 6]
9,4,[5 0 0 0 0 0 2 0 1 0; 0 12 0 0 0 0 0 0 0 0; 0 0 1 0 0 0 0 1 0 0; 0 4 0 5 0 0 1 0 2 0; 0 2 0 0 3 0 0 0 0 0; 1 1 0 0 0 3 0 0 0 1; 1 0 0 0 0 0 5 0 0 0; 0 2 1 1 0 0 0 6 0 1; 0 2 0 0 0 0 2 0 1 0; 0 0 1 0 0 0 0 0 0 5],[4, 3, 5, 7, 6, 3, 3, 10, 7, 11]
9,5,[4 0 0 0 0 0 0 0 0 0; 0 10 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 1 0 0; 0 3 0 2 0 0 1 0 0 0; 0 2 0 0 2 0 0 0 0 0; 0 0 0 0 0 1 0 0 0 0; 1 0 0 0 0 0 4 0 0 0; 0 2 0 1 0 0 0 4 0 0; 0 1 0 0 0 0 1 0 0 0; 0 0 0 0 0 0 0 0 0 2],[8, 5, 6, 13, 7, 8, 4, 14, 10, 15]
9,6,[2 0 0 0 0 0 0 0 0 0; 0 10 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 1 0 0 0; 0 1 0 0 1 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 3 0 0 0; 0 2 0 0 0 0 0 2 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0],[10, 5, 7, 18, 9, 9, 6, 17, 12, 17]
9,7,[2 0 0 0 0 0 0 0 0 0; 0 9 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 1 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 2 0 0 0; 0 1 0 0 0 0 0 2 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0],[10, 6, 7, 19, 10, 9, 7, 18, 12, 17]
9,8,[0 0 0 0 0 0 0 0 0 0; 0 9 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 1 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 1 0 0 0 0 0 2 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0],[12, 6, 7, 19, 10, 9, 9, 18, 12, 17]
9,9,[0 0 0 0 0 0 0 0 0 0; 0 6 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 1 0 0 0 0 0 1 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0],[12, 9, 7, 19, 11, 9, 9, 19, 12, 17]
10,1,[6 2 0 0 0 0 2 1 1 0; 0 13 0 0 0 0 0 0 1 1; 0 1 1 1 0 0 1 1 2 0; 0 5 0 7 1 1 1 1 2 1; 1 2 0 1 5 0 1 0 0 1; 1 1 0 1 0 3 1 0 0 2; 2 0 0 0 0 0 6 1 0 0; 0 5 3 1 1 1 0 8 0 2; 0 3 1 2 0 0 4 0 1 1; 0 0 1 3 2 1 1 1 1 7],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
10,2,[5 1 0 0 0 0 4 1 1 0; 0 13 0 0 0 0 1 0 0 1; 0 1 1 1 0 0 1 1 2 0; 0 5 0 7 1 1 1 1 2 1; 0 2 0 0 4 0 1 1 0 3; 1 1 0 1 0 3 2 0 0 1; 1 0 0 0 0 0 7 1 0 0; 0 5 4 2 1 1 0 6 0 2; 0 2 1 1 0 0 3 0 3 2; 0 1 1 1 2 1 0 3 1 7],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
10,3,[5 2 0 0 0 0 2 1 1 0; 0 13 0 0 0 0 0 0 1 1; 0 1 1 0 0 0 1 1 1 0; 0 5 0 7 1 0 2 1 2 1; 0 2 0 0 4 0 1 1 0 2; 1 1 1 1 0 3 1 0 0 1; 2 0 0 0 0 0 6 1 0 0; 0 5 2 1 1 0 0 7 0 2; 0 2 1 2 0 0 2 0 1 0; 1 0 1 0 2 0 0 0 1 7],[1, 0, 2, 0, 1, 0, 0, 3, 4, 5]
10,4,[5 0 0 0 0 0 2 0 1 0; 0 12 0 0 0 0 0 0 0 0; 0 0 1 0 0 0 1 1 0 0; 0 4 0 5 0 0 1 0 2 0; 0 2 0 0 3 0 0 0 0 0; 1 1 0 0 0 3 1 0 0 0; 1 0 0 0 0 0 5 0 0 0; 0 3 1 1 0 0 0 6 0 1; 0 2 0 1 0 0 2 0 1 0; 0 0 1 0 1 0 0 0 0 6],[4, 3, 4, 7, 6, 3, 3, 9, 6, 9]
10,5,[5 0 0 0 0 0 0 0 1 0; 0 10 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 1 0 0; 0 3 0 4 0 0 1 0 0 0; 0 2 0 0 2 0 0 0 0 0; 0 0 0 0 0 1 0 0 0 0; 1 0 0 0 0 0 5 0 0 0; 0 2 1 1 0 0 0 4 0 0; 0 1 0 0 0 0 2 0 1 0; 0 0 0 0 0 0 0 0 0 2],[6, 5, 6, 11, 7, 8, 3, 13, 8, 15]
10,6,[3 0 0 0 0 0 0 0 0 0; 0 10 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 2 0 1 0 0 1 0 0 0; 0 1 0 0 2 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 3 0 0 0; 0 2 0 0 0 0 0 2 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 1],[9, 5, 7, 15, 8, 9, 6, 17, 12, 16]
10,7,[2 0 0 0 0 0 0 0 0 0; 0 10 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 1 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 2 0 0 0; 0 2 0 0 0 0 0 2 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0],[10, 5, 7, 19, 10, 9, 7, 17, 12, 17]
10,8,[2 0 0 0 0 0 0 0 0 0; 0 9 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 1 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 2 0 0 0; 0 1 0 0 0 0 0 2 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0],[10, 6, 7, 19, 10, 9, 7, 18, 12, 17]
10,9,[0 0 0 0 0 0 0 0 0 0; 0 7 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 1 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 1 0 0 0 0 0 1 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0],[12, 8, 7, 19, 10, 9, 9, 19, 12, 17]
10,10,[0 0 0 0 0 0 0 0 0 0; 0 6 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0],[12, 9, 7, 19, 11, 9, 9, 21, 12, 17]
11,1,[6 1 0 0 0 0 3 1 1 0; 0 12 0 0 0 0 1 0 1 1; 0 1 2 0 0 0 1 2 1 0; 0 6 0 6 1 1 1 0 2 2; 1 2 0 1 5 0 0 0 0 2; 2 1 0 1 0 3 0 0 0 2; 2 0 0 0 0 0 6 1 0 0; 0 5 3 1 1 0 1 6 1 3; 0 2 1 2 0 0 2 0 4 1; 1 1 2 0 1 1 1 0 1 9],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
11,2,[6 3 0 0 0 0 2 0 1 0; 0 13 0 0 0 0 1 0 1 0; 0 1 2 0 0 0 1 1 1 1; 0 8 0 5 1 0 1 1 2 1; 0 2 0 1 5 0 0 0 0 3; 1 1 0 0 0 3 1 0 1 2; 2 0 0 0 0 0 6 1 0 0; 0 5 2 2 1 0 1 7 1 2; 0 3 1 2 0 0 3 0 2 1; 1 2 1 0 1 1 1 1 1 8],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
